openbeta_id,original_climb_id,new_climb_id,original_name,new_name,type,original_grade_ordinal,new_grade_ordinal,expected_original_area_id,expected_new_area_id,relationship,original_area_path,new_area_path,source_path,source_url,evidence
f97a548a-99a9-558e-8a20-77967dc29f56,32442,288579,Super Fly,Super Fly,boulder,12,13,24366,24376,new_descendant,North America > United States > Texas > Nolan River,North America > United States > Texas > Nolan River > Quality Crontrol cliff band,United States > Texas > Nolan River > Quality Crontrol cliff band,,Unique original at an ancestor; source identifies a more specific descendant. Move original there. Grade difference 1; the imported ID has no user history.
fa5b4677-4e94-5658-8c17-334ec28c7f14,44623,289079,Whirlpool Roof,Whirlpool Roof,boulder,8,8,638,13131,old_descendant,North America > United States > California > Los Angeles Basin > Santa Monica Mountains > Purple Stones,North America > United States > California > Los Angeles Basin > Santa Monica Mountains,United States > California > Los Angeles Basin > Santa Monica Mountains > *Santa Monica Mountains Bouldering,,Unique original already at a more specific descendant than the source route. Grade difference 0; the imported ID has no user history.
fd1dab3c-5bac-5567-9803-f04ed6fd56d5,94404,290639,Soul Ignition,Soul Ignition,sport,18,18,1726,1726,same_area,North America > United States > Iowa > Pictured Rocks > Wild Iowa Wall,North America > United States > Iowa > Pictured Rocks > Wild Iowa Wall,United States > Iowa > Pictured Rocks > Wild Iowa Wall,,Unique original with same normalized name/start and type in the same final area. Grade difference 0; the imported ID has no user history.
fdbff5ac-9435-54c8-b07b-2a8f5f695fb1,67903,291063,Grace Under Pressure,Grace Under Pressure,sport,13,12,1139,1139,same_area,North America > United States > Alabama > Griffin Falls,North America > United States > Alabama > Griffin Falls,United States > Alabama > Griffin Falls,,Unique original with same normalized name/start and type in the same final area. Grade difference 1; the imported ID has no user history.
fef86b9b-cd5b-5893-9213-7ad1e78bfe80,77470,291776,Being there,Being There,sport,8,7,13105,13105,same_area,North America > United States > California > Los Angeles Basin > Angeles National Forest > Williamson Rock,North America > United States > California > Los Angeles Basin > Angeles National Forest > Williamson Rock,United States > California > Los Angeles Basin > Angeles National Forest > Williamson Rock,,Unique original with same normalized name/start and type in the same final area. Grade difference 1; the imported ID has no user history.
1dbbd046-98b6-5cee-9b6f-f423476625a2,89545,158968,Hang Ten,Hang Ten,boulder,3,3,4389,22638,new_descendant,North America > United States > Pennsylvania > South Central PA > Gretna,North America > United States > Pennsylvania > South Central PA > Gretna > Governor Dick Park (aka Mount Gretna) > Hang Ten Boulder,United States > Pennsylvania > South Central PA > Governor Dick Park (aka Mount Gretna) > Hang Ten Boulder,https://www.thecrag.com/en/climbing/united-states/mt-gretna,Mount Gretna Hang Ten is the specific source boulder.
40d9c8b5-f61e-5a42-bf7d-f0488870e9b4,20124,179419,Body Snap Sit,Body Snap Sit,boulder,8,7,4389,22637,new_descendant,North America > United States > Pennsylvania > South Central PA > Gretna,North America > United States > Pennsylvania > South Central PA > Gretna > Governor Dick Park (aka Mount Gretna) > Colflesh Area,United States > Pennsylvania > South Central PA > Governor Dick Park (aka Mount Gretna) > Colflesh Area,https://www.8a.nu/crags/bouldering/united-states/gretna/routes,Body Snap Sit is at Colflesh; stand Body Snap stays a separate climb.
727ae79d-63d3-5eb4-a17e-2a4a8ac227d9,33608,208639,Clutch,Clutch,boulder,6,6,4389,22636,new_descendant,North America > United States > Pennsylvania > South Central PA > Gretna,North America > United States > Pennsylvania > South Central PA > Gretna > Governor Dick Park (aka Mount Gretna) > Clutch Area,United States > Pennsylvania > South Central PA > Governor Dick Park (aka Mount Gretna) > Clutch Area,https://sambabiker.com/wp-content/uploads/2021/02/GovDick.pdf,Clutch belongs in the named Clutch Area of Governor Dick Park.
3635677d-bbd2-50c9-9d92-db80ace8cfe8,92688,173265,Righthand Arete,Righthand Arete,boulder,2,2,20962,20963,new_descendant,North America > United States > New Mexico > Taos Area > Pilar Area,North America > United States > New Mexico > Taos Area > Pilar Area > C3PO (aka The Overlooked Boulder),United States > New Mexico > Taos Area > Pilar Area Bouldering > C3PO (aka The Overlooked Boulder),https://27crags.com/crags/pilar/topos/c3po-11201,"Righthand Arete is on C3PO Boulder, a physical child of Pilar Area."
a25417da-d402-5427-9a13-c76a5f8ec5b9,44532,236608,Cousin Chewie,Cousin Chewie,boulder,9,8,20962,20963,new_descendant,North America > United States > New Mexico > Taos Area > Pilar Area,North America > United States > New Mexico > Taos Area > Pilar Area > C3PO (aka The Overlooked Boulder),United States > New Mexico > Taos Area > Pilar Area Bouldering > C3PO (aka The Overlooked Boulder),https://27crags.com/crags/pilar/topos/c3po-11201,Cousin Chewie stand is on C3PO Boulder; separate C3PO sit start stays intact.
9d1da991-153d-577b-be64-f7273baa689a,124131,233461,Surf Report,Surf Report,boulder,4,5,20962,20965,new_descendant,North America > United States > New Mexico > Taos Area > Pilar Area,North America > United States > New Mexico > Taos Area > Pilar Area > Surf Report Boulder,United States > New Mexico > Taos Area > Pilar Area Bouldering > Surf Report Boulder,https://www.mountainproject.com/area/106803637/surf-report-boulder,Surf Report belongs on Surf Report Boulder; SDS remains separate.
bee13d01-1ea2-5027-8f96-802feb3e795e,118450,253289,Charlie Don't Surf,Charlie Don't Surf,boulder,5,5,20962,20965,new_descendant,North America > United States > New Mexico > Taos Area > Pilar Area,North America > United States > New Mexico > Taos Area > Pilar Area > Surf Report Boulder,United States > New Mexico > Taos Area > Pilar Area Bouldering > Surf Report Boulder,https://www.mountainproject.com/area/106803637/surf-report-boulder,Charlie Don’t Surf belongs on Surf Report Boulder.
98a2fbe5-c311-57cf-9c01-48f01636744b,103620,230898,Western Gold,Western Gold,boulder,12,12,970,23734,new_descendant,North America > United States > Tennessee > Laurel Snow,North America > United States > Tennessee > Laurel Snow > Dayton Pocket/Laurel Falls > Trail Split Area > Western Gold Boulder,United States > Tennessee > Dayton Pocket/Laurel Falls Bouldering > Trail Split Area > Western Gold Boulder,https://vimeo.com/115866276,Western Gold is at Dayton Pocket Trail Split’s Western Gold Boulder.
edd7415d-aa88-5095-bd5c-dfc3e390ec16,118897,281651,Foundation,Foundation,boulder,12,12,970,23731,new_descendant,North America > United States > Tennessee > Laurel Snow,North America > United States > Tennessee > Laurel Snow > Dayton Pocket/Laurel Falls > Trail Split Area > Foundation Area,United States > Tennessee > Dayton Pocket/Laurel Falls Bouldering > Trail Split Area > Foundation Area,https://jimmywebb.blogspot.com/2011/,Foundation is at Dayton Pocket Trail Split’s Foundation Area.
7931d612-58e5-5c47-bbdf-cc78a205a565,40385,212482,The highwayman,The Highwayman,sport,25,25,7403,15909,new_descendant,North America > United States > Colorado > Morrison/Evergreen/Littleton > Morrison > Deer Creek Canyon,North America > United States > Colorado > Morrison/Evergreen/Littleton > Morrison > Deer Creek Canyon > Deer Creek Crag,United States > Colorado > Morrison/Evergreen/Littleton > Deer Creek Crag,https://www.mountainproject.com/area/105746614/deer-creek-crag,The Highwayman belongs at Deer Creek Crag within Deer Creek Canyon.
c83f143d-2d93-498c-bad8-d25dd4128599,16303,258975,Camay,Camay,trad,7,6,11337,11342,new_descendant,North America > Canada > Québec > Cantons-de-l'est > Mont Pinacle,North America > Canada > Québec > Cantons-de-l'est > Mont Pinacle > Le grand dièdre,Canada > Quebec > Cantons-de-l'est > Mont Pinacle > Le grand dièdre,https://fqme.qc.ca/wp-content/uploads/2018/09/Pinacle-rocher-TOPO-1.pdf,Camay climbs Le grand dièdre at Mont Pinacle.
2c19de67-366b-5061-8dbf-78d31ba5ea0a,94929,167349,Flash,Flash,sport,15,15,1726,17759,reviewed_cross_branch,North America > United States > Iowa > Pictured Rocks > Wild Iowa Wall,North America > United States > Iowa > Pictured Rocks > Comic Gallery,United States > Iowa > Pictured Rocks > Comic Gallery,https://www.accessfund.org/latest-news/open-gate-blog/pictured-rocks-climbing-community-rallies,Flash is at Comic Gallery rather than Wild Iowa Wall; independent Access Fund placement.
06e2c0d0-da3b-523d-a5e2-7489679828b7,74421,145221,Barker's Beauties,Barker's Beauties,boulder,6,5,247,24536,new_descendant,North America > United States > Utah > Central Utah > Price Canyon,North America > United States > Utah > Central Utah > Price Canyon > Baby's Got Biceps Boulder,United States > Utah > Central Utah > Price Canyon > Baby's Got Biceps Boulder,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
080620fe-9b8b-50a4-8ff1-641c9d12cdc7,59893,145918,The Prow,The Prow,boulder,5,5,889,17028,new_descendant,North America > United States > Georgia > Shaking Rock,North America > United States > Georgia > Shaking Rock > Front Line,United States > Georgia > Shaking Rock > Front Line,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
0d0ee282-a1da-50ff-addb-f8152b1152fe,77236,148808,Arcarsenal,Arcarsenal,boulder,10,10,1397,19101,new_descendant,North America > United States > Minnesota > Swede's Forest,North America > United States > Minnesota > Swede's Forest > Dead Leaves Boulder,United States > Minnesota > Swede's Forest Boulders > Dead Leaves Boulder.,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
0f5aa7e3-366e-5d41-b0e1-c4e4fba605a8,38381,150137,Multi Colored Poptart,Multi Colored Poptart,sport,10,9,411,411,same_area,North America > United States > Arkansas > River Valley and Ouachitas Region > Mount Magazine State Park > Mt. Magazine Proper,North America > United States > Arkansas > River Valley and Ouachitas Region > Mount Magazine State Park > Mt. Magazine Proper,United States > Arkansas > River Valley and Ouachitas Region > Mount Magazine State Park > Mt. Magazine Proper,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
16931ff0-1c5b-5ee0-9ba1-92503708e54a,73213,154520,bent brain,Bent Brain,sport,8,8,1155,1155,same_area,North America > United States > California > Central Coast > Santa Barbara > Fire Crags,North America > United States > California > Central Coast > Santa Barbara > Fire Crags,United States > California > Central Coast > Santa Barbara > Fire Crags,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
17d6ed21-3bd7-59c4-bd11-cf1b47a65205,86556,155359,Animal Logic,Animal Logic,boulder,5,5,1516,25065,old_descendant,North America > United States > Utah > Southwest Utah > Brian Head > Bunker Creek > The Meadows,North America > United States > Utah > Southwest Utah > Brian Head > Bunker Creek,United States > Utah > Southwest Utah > Brian Head > Bunker Creek,,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
1a2602b7-6922-5270-849b-95cbb1246ddd,42753,156732,Deeper than Bones,Deeper Than Bones,boulder,6,5,264,18475,new_descendant,North America > United States > Maryland > Rocky Gorge Reservoir,North America > United States > Maryland > Rocky Gorge Reservoir > Summer Boulder,United States > Maryland > Rocky Gorge Reservoir  (T. Howard Duckett Reservoir) > Summer Boulder,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
1a904139-1291-5cd9-82c9-47f7a942ef3e,83085,156984,Infestation,Infestation,boulder,4,4,247,24540,new_descendant,North America > United States > Utah > Central Utah > Price Canyon,North America > United States > Utah > Central Utah > Price Canyon > Infestation Boulder,United States > Utah > Central Utah > Price Canyon > Infestation Boulder,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
1ee48bc2-dce6-5c2d-81be-6cad2ac6f7fd,80321,159660,Swedish Meatballs,Swedish Meatballs,boulder,8,9,1397,19113,new_descendant,North America > United States > Minnesota > Swede's Forest,North America > United States > Minnesota > Swede's Forest > Skink Boulders > Monkey Wrench Boulder,United States > Minnesota > Swede's Forest Boulders > Skink Boulders > Monkey Wrench Boulder,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
1f43de7c-69d1-5c38-8540-8de9debe3deb,128543,159856,Seul Avec Dieu,Seul Avec Dieu,boulder,9,8,845,23435,new_descendant,"North America > United States > South Dakota > Needles Of Rushmore, The > Mount Rushmore National Memorial","North America > United States > South Dakota > Needles Of Rushmore, The > Mount Rushmore National Memorial > Mount Baldy","United States > South Dakota > Needles Of Rushmore, The > Mount Rushmore National Memorial > Mount Baldy",,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
20a7f150-bc93-5b22-a32a-ca73bf5191d9,62196,160651,grib dat hole,Grib Dat Hole,sport,14,14,1155,1155,same_area,North America > United States > California > Central Coast > Santa Barbara > Fire Crags,North America > United States > California > Central Coast > Santa Barbara > Fire Crags,United States > California > Central Coast > Santa Barbara > Fire Crags,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
234de720-a3ab-503a-9319-80be6b4dfba8,98023,162217,Natural Stimulant,Natural Stimulant,sport,13,13,411,411,same_area,North America > United States > Arkansas > River Valley and Ouachitas Region > Mount Magazine State Park > Mt. Magazine Proper,North America > United States > Arkansas > River Valley and Ouachitas Region > Mount Magazine State Park > Mt. Magazine Proper,United States > Arkansas > River Valley and Ouachitas Region > Mount Magazine State Park > Mt. Magazine Proper,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
289cbb7f-f715-5e29-853d-03c07a31c80c,75946,165313,Maggie,Maggie,boulder,10,10,1384,19009,old_descendant,North America > United States > Minnesota > Duluth Area > Ely's Peak,North America > United States > Minnesota > Duluth Area,United States > Minnesota > Duluth Area (Rock and Ice) > Duluth Rock Climbs > Duluth Bouldering,https://www.outdooractive.com/mobile/en/climbingspot/sector/ely-s-peak-bouldering/225942686/,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 0; imported ID has no user activity. distinct starts remain separate. Duluth Rock Climbs activity heading folds into geographic Duluth Area; original Ely’s Peak is more specific.
28ddc103-e740-5aa6-8e26-2540f619d50a,90637,165484,viva la revolucion,Viva La Revolucion,boulder,9,9,1590,4008,old_descendant,North America > United States > Arizona > Northern Arizona > Sedona > Grasshopper Point > grasshopper wall,North America > United States > Arizona > Northern Arizona > Sedona,United States > Arizona > Northern Arizona > *Northern AZ Bouldering* > *Sedona Bouldering*,,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
29107544-bfa4-5f03-ab29-c9bf181ecc40,98050,165590,White Lotus,White Lotus,sport,17,18,407,12654,reviewed_cross_branch,North America > United States > California > Central Coast > Hwy 166/Silly Rock > Mr. Lee's,North America > United States > California > Central Coast > Hwy 166/Silly Rock > Mr. Lees Greater Hong Kong,United States > California > Central Coast > Hwy 166/Silly Rock > Mr. Lees Greater Hong Kong,https://app.advcollective.com/climbing/mr-lees-at-silly-rock-varied-climbing-in-californias-central-coast,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
2c29797a-dc94-556a-a644-60be1258cc25,99595,167387,Lycrophilia,Lycrophilia,sport,10,10,411,411,same_area,North America > United States > Arkansas > River Valley and Ouachitas Region > Mount Magazine State Park > Mt. Magazine Proper,North America > United States > Arkansas > River Valley and Ouachitas Region > Mount Magazine State Park > Mt. Magazine Proper,United States > Arkansas > River Valley and Ouachitas Region > Mount Magazine State Park > Mt. Magazine Proper,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
355086e2-1193-510e-ae70-14b813f2b645,57445,172705,Paper Boy,Paper Boy,boulder,7,8,338,338,same_area,North America > United States > California > Los Angeles Basin > Beaches > Corona del Mar,North America > United States > California > Los Angeles Basin > Beaches > Corona del Mar,United States > California > Los Angeles Basin > Beaches > Corona Del Mar,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
43abef6d-bc0d-5864-8793-0cb4ee277c3b,42993,181058,Bigfoot,Bigfoot,boulder,8,8,264,18475,new_descendant,North America > United States > Maryland > Rocky Gorge Reservoir,North America > United States > Maryland > Rocky Gorge Reservoir > Summer Boulder,United States > Maryland > Rocky Gorge Reservoir  (T. Howard Duckett Reservoir) > Summer Boulder,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
48621362-7bd0-5c47-ad28-1ed988682459,97816,183774,Tug Boat,Tug Boat,boulder,6,6,299,18060,reviewed_cross_branch,North America > United States > Maine > Bar Harbor,North America > United States > Maine > Acadia National Park > Great Head Proper,United States > Maine > Acadia National Park > -MDI Bouldering > Great Head Proper,https://boulderacadia.weebly.com/great-head.html,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
48cee8d1-200d-5921-ab4e-ba57de4ec911,105688,184038,Don't Tread On Me,Don't Tread On Me,sport,18,18,1817,1817,same_area,North America > United States > Utah > Wasatch Range > Northern Wasatch > Causey Reservoir,North America > United States > Utah > Wasatch Range > Northern Wasatch > Causey Reservoir,United States > Utah > Wasatch Range > Northern Wasatch > Causey Reservoir,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
4a997fde-d12e-51fc-83b8-5cd2b827a44a,62702,185123,Classic Corner,Classic Corner,boulder,5,5,1163,1163,same_area,North America > United States > South Dakota > Custer State Park > Sylvan Lake,North America > United States > South Dakota > Custer State Park > Sylvan Lake,United States > South Dakota > Custer State Park > Sylvan Lake > Sylvan Lake Bouldering,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
4d0cf620-b141-50aa-9def-79ee457047e1,51762,186592,Snow Bound Patriot,Snow Bound Patriot,boulder,10,9,870,26557,old_descendant,North America > United States > Wyoming > Dome Rock/Pedro Mountains > Aerolith 5 Boulders,North America > United States > Wyoming > Dome Rock/Pedro Mountains,United States > Wyoming > Dome Rock/Pedro Mountains,,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
4fd303e6-162b-5e46-9948-368fe21426d2,104381,188180,Hierarchy,Hierarchy,sport,19,20,1817,1817,same_area,North America > United States > Utah > Wasatch Range > Northern Wasatch > Causey Reservoir,North America > United States > Utah > Wasatch Range > Northern Wasatch > Causey Reservoir,United States > Utah > Wasatch Range > Northern Wasatch > Causey Reservoir,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
55b67325-b15c-5fad-b21c-4152e23d4f47,59634,191657,Bland Cherokee,Bland Cherokee,sport,10,9,1091,25174,old_descendant,North America > United States > Utah > Wasatch Range > Central Wasatch > Mount Olympus > Sport Utility Wall,North America > United States > Utah > Wasatch Range > Central Wasatch > Mount Olympus,United States > Utah > Wasatch Range > Central Wasatch > Mount Olympus,,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
57a5e221-b098-595f-b50b-0757e932f171,62168,192790,Monolith,Monolith,boulder,7,6,870,26557,old_descendant,North America > United States > Wyoming > Dome Rock/Pedro Mountains > Aerolith 5 Boulders,North America > United States > Wyoming > Dome Rock/Pedro Mountains,United States > Wyoming > Dome Rock/Pedro Mountains,,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
5820c8e1-0ff4-5938-9a39-e935d3efddb9,74157,193080,Baby's Got Bigger Biceps,Baby's Got Bigger Biceps,boulder,6,6,247,24536,new_descendant,North America > United States > Utah > Central Utah > Price Canyon,North America > United States > Utah > Central Utah > Price Canyon > Baby's Got Biceps Boulder,United States > Utah > Central Utah > Price Canyon > Baby's Got Biceps Boulder,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
5fb4b190-f1c1-5c07-9f27-7b67886bc8d5,19410,197585,Spring Loaded,Spring Loaded,boulder,8,8,255,7419,old_descendant,North America > United States > Colorado > Boulder > Flatirons > Central > Dinosaur Mountain,North America > United States > Colorado > Boulder > Flatirons > Central,United States > Colorado > Boulder > Flatirons > Central,,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
61451493-1a24-5e94-8ef7-b98d81e557bf,79276,198507,Choppin' Broccoli,Choppin' Broccoli,boulder,9,9,1397,19101,new_descendant,North America > United States > Minnesota > Swede's Forest,North America > United States > Minnesota > Swede's Forest > Dead Leaves Boulder,United States > Minnesota > Swede's Forest Boulders > Dead Leaves Boulder.,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
64ccb0cf-6249-55e4-b9a4-d59dd8cbbaae,97189,200543,Triathlon,Triathlon,sport,20,19,4092,13048,old_descendant,North America > United States > California > Tahoe > I-80 Corridor > Auburn and Grass Valley > Auburn Quarry,North America > United States > California > Tahoe > I-80 Corridor > Auburn and Grass Valley,United States > California > Lake Tahoe > I-80 Corridor > Auburn and Grass Valley,,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 1; imported ID has no user activity. distinct starts remain separate. Original Auburn Cliffs was consolidated into Auburn Quarry.
679d96f8-dc3f-505f-93e4-713551f67c43,64659,202210,Choss Warfare,Choss Warfare,sport,10,10,963,14628,new_descendant,North America > United States > Colorado > Carbondale Area > The Narrows,"North America > United States > Colorado > Carbondale Area > The Narrows > Front Porch, The","United States > Colorado > Carbondale Area > Narrows, The > Front Porch, The",,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
693b65e2-c6b7-5c11-8f4c-90dde7edc2a7,44775,203189,Uber Ass,Uber Ass,sport,18,18,481,19638,old_descendant,North America > United States > Montana > Southwest Region > Gallatin Canyon > West Side > The Cube,North America > United States > Montana > Southwest Region > Gallatin Canyon > West Side,United States > Montana > Southwest Region > Gallatin Canyon > West Side,,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
6a128f8e-e7bd-5e58-86a3-12544124201b,17730,203683,Wakin Up,Wakin' Up,boulder,10,10,247,24544,new_descendant,North America > United States > Utah > Central Utah > Price Canyon,North America > United States > Utah > Central Utah > Price Canyon > Showcase Showdown Boulder,United States > Utah > Central Utah > Price Canyon > Showcase Showdown Boulder,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
714fc019-2a0b-5602-a834-35df7688df47,62981,207967,Rennak's Delight,Rennak's Delight,boulder,9,9,255,7419,old_descendant,North America > United States > Colorado > Boulder > Flatirons > Central > Dinosaur Mountain,North America > United States > Colorado > Boulder > Flatirons > Central,United States > Colorado > Boulder > Flatirons > Central,,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
74436469-46f2-5d48-a071-1b8d780167f2,38684,209675,Shores of Hell,Shores of Hell,sport,15,15,407,12651,reviewed_cross_branch,North America > United States > California > Central Coast > Hwy 166/Silly Rock > Mr. Lee's,North America > United States > California > Central Coast > Hwy 166/Silly Rock > Doom Wall,United States > California > Central Coast > Hwy 166/Silly Rock > Doom Wall,https://app.advcollective.com/climbing/doom-wall-sport-climbing-on-central-coast-sandstone,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
7b879bf2-9f44-5d6f-a9f3-874ab1cf1482,21992,213800,Mordor Stand Start,Mordor Stand,boulder,10,10,264,18476,new_descendant,North America > United States > Maryland > Rocky Gorge Reservoir,"North America > United States > Maryland > Rocky Gorge Reservoir > Wishing Boulder, The","United States > Maryland > Rocky Gorge Reservoir  (T. Howard Duckett Reservoir) > Wishing Boulder, The",,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
8a48491a-ccfc-50e1-82ac-f71d93786695,100443,222466,Turbulent Mirror,Turbulent Mirror,sport,23,23,1817,1817,same_area,North America > United States > Utah > Wasatch Range > Northern Wasatch > Causey Reservoir,North America > United States > Utah > Wasatch Range > Northern Wasatch > Causey Reservoir,United States > Utah > Wasatch Range > Northern Wasatch > Causey Reservoir,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
8c937b5c-1e44-542e-ad50-44e1a65bee18,37629,223852,Slough of Despair,Slough of Despair,sport,18,18,407,12651,reviewed_cross_branch,North America > United States > California > Central Coast > Hwy 166/Silly Rock > Mr. Lee's,North America > United States > California > Central Coast > Hwy 166/Silly Rock > Doom Wall,United States > California > Central Coast > Hwy 166/Silly Rock > Doom Wall,https://app.advcollective.com/climbing/doom-wall-sport-climbing-on-central-coast-sandstone,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
8e70a397-ec7f-5f57-9372-d4e2c184c459,77719,224913,Tetanus Kettle Minndala,Tetanus Kettle (Minndala),boulder,10,10,1397,19101,new_descendant,North America > United States > Minnesota > Swede's Forest,North America > United States > Minnesota > Swede's Forest > Dead Leaves Boulder,United States > Minnesota > Swede's Forest Boulders > Dead Leaves Boulder.,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
9060e696-e982-5c43-88ed-635c19c9e227,56950,226042,Diamond Man,Diamond Man,boulder,5,5,338,338,same_area,North America > United States > California > Los Angeles Basin > Beaches > Corona del Mar,North America > United States > California > Los Angeles Basin > Beaches > Corona del Mar,United States > California > Los Angeles Basin > Beaches > Corona Del Mar,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
91e669ee-bcfe-5fce-bfa8-cfe9ead630f4,111582,226924,Snakebite Evangelist,Snakebite Evangelist,sport,23,22,845,23433,new_descendant,"North America > United States > South Dakota > Needles Of Rushmore, The > Mount Rushmore National Memorial","North America > United States > South Dakota > Needles Of Rushmore, The > Mount Rushmore National Memorial > Emancipation","United States > South Dakota > Needles Of Rushmore, The > Mount Rushmore National Memorial > Emancipation",,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
9350050c-43cb-5659-ae1a-8cc109cef64a,60409,227772,Wrangler Girls,Wrangler Girls,sport,9,8,1091,25174,old_descendant,North America > United States > Utah > Wasatch Range > Central Wasatch > Mount Olympus > Sport Utility Wall,North America > United States > Utah > Wasatch Range > Central Wasatch > Mount Olympus,United States > Utah > Wasatch Range > Central Wasatch > Mount Olympus,,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
a44497df-1de3-5082-a42a-25de05eac76c,99028,237772,Confusion Tactics,Confusion Tactics,sport,18,18,4092,13048,old_descendant,North America > United States > California > Tahoe > I-80 Corridor > Auburn and Grass Valley > Auburn Quarry,North America > United States > California > Tahoe > I-80 Corridor > Auburn and Grass Valley,United States > California > Lake Tahoe > I-80 Corridor > Auburn and Grass Valley,,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 0; imported ID has no user activity. distinct starts remain separate. Original Auburn Cliffs was consolidated into Auburn Quarry.
